country,year,cctyear,region,ifgt0,ifgt1,ieduchildout,ieducompleteprimary,igenpop,igenpopgrowth,igenpopdensity,igovedugdp,igovgini,igovconsumexp,igovgdpppp,igovgdppppcapita,ilabforce,ilabprimaryedu,imedmortinfant,imeddptimmuinfant,imedmeaimmuinfant,imedcalpday,imedundernourishment,imedlowweightnewborn,imedprenatalcare,imedlifeexpbirth,imeddrpk,imedskilledbirth,imedh2o,cctparticipants,cctsizelocal,eventualcct,yearfromcct,continent,countryyear,mocctparticipants,mocctsizelocal,fgt0ppp2,fgt1ppp2,fgt0ppp125,fgt1ppp125,fgt0rural,fgt1rural,fgt0urb,fgt1urb,igenpop_one,igovgdpppp_ones,govedugdp,govgini,educhildout,educompleteprimary,edupersist5th,edupersistprimary,eduprogresssecondary,edulit,edulityouth,eduenrollprimary,eduenrollprimarypcnet,eduenrollsecondarypcnet,eduenrollpreprimarypcgross,eduenrolltertiarypcgross,edudurationprimary,edudurationsecondary,eduintake1stgross,edurepeatprimary,edurepeatsecondary,edustartprimary,edustartsecondary,eduteacherratioprimary,eduteacherratiosecondary,eduteachersecondary,eduteachersprimary,eduteachtrainprimary,genpop,genpopgrowth,geninch10pc,geninch20pc,genincl10pc,genincl20pc,genpopadult,genpopdensity,genpoplcity,genpoplcitypcurb,genpopold,genpopruralgrowth,genpoprural,genpopruralpc,genpopurbgrowth,genpopurb,genpopurbagglomerate1mil,genpopurbagglomerate1milpc,genpopurbpc,genpopyouth,govconsumexp,govgdpppp,govgdppppcapita,goveduexp,govgnippp,govppplcux,govpppmktx,govpppprivlcux,govstuexpprimary,govstuexpsecondary,govstuexptertiary,labforce,labparticipation,labprimaryedu,labsecondaryedu,labtertiaryedu,labunemp,labunemplt,labunempprimaryedu,labunempsecondaryedu,labunemptertiaryedu,labunempyouth,medmortinfant,meddptimmuinfant,medmeaimmuinfant,meddrpk,medlifeexpbirth,medlowweightnewborn,medprenatalcare,medskilledbirth,medcalpday,medaritreatu5,medcontraprev,meddiatreatu5,medfertility,medfertilityteen,medh2o,medhiv,medhivkid,medmalfeveranddrugsu5,mednursepk,medtechpk,medteenmom,medtetnewborn,medtub,medtubtreat,medheight4ageu5,medmortneonatal,medmortu5,medtubdetect,medundernourishment,medweight4ageu5,program,ttype,ccountry,cyear
Costa Rica,2002,,Latin America,10.680000,3.390000,,93.33326,4.083197,1.984967,79.96861,5.069240,49.86,1.90E+10,3.06E+04,7483.3853,1765640,59.3,10,94,94,150,5,7,80.65,78.13476,,97.5,95.4,,,0,,Central America,Costa Rica2002,,,,,,,35.8,,26.2,,4083197,3.06E+10,5.06924,,,93.33326,90.24671,87.21328,91.55717,,,,,,61.78878,,6,5,107.3562,7.46972,9.54851,6,12,22.59585,18.75178,15410,24142,88.20727,4083197,1.984967,,,,,64.34254,79.96861,1107949,45.1637,5.627698,0.641329,1630012,39.92,2.887832,2453185,1107949,27.13435,60.08,30.02975,1.90E+10,3.06E+10,7483.385,22.41428,2.95E+10,198.3544,0.5512601,216.5103,16.15943,22.93689,,1765640,61.8,59.3,16.4,19.3,6.4,,69.6,17.2,9.4,13.80346,10,94,94,,78.13476,,,97.5,150,,,,2.275,76.415,,0.2,,,,,,,19,79,,7,11.7,69,,,,0,CRI,YR2002
Costa Rica,2003,,Latin America,11.320000,3.710000,,93.731583,4.160438,1.87401,81.48135,5.061670,49.76,2.01E+10,3.32E+04,7983.2671,1808907,57.7,9.6,88,89,150,5,7,86.175,78.28558,,98,95.6,,,0,,Central America,Costa Rica2003,,,11.32,3.71,4.83,1.09,36.9,,25.9,,4160438,3.32E+10,5.06167,49.76,,93.73158,90.81175,87.89053,,,,,,,61.50565,,6,5,106.8145,7.4697,9.54836,6,12,22.59614,18.70621,16355,23964,,4160438,1.87401,37.55,54.01,1.21,3.52,64.98002,81.48135,1147847,45.51233,5.717141,0.5120719,1638381,39.38,2.768796,2522058,1147847,27.58957,60.62,29.30284,2.01E+10,3.32E+10,7983.267,,3.19E+10,210.2614,0.527416,231.7053,,,,1808907,61.5,57.7,22.8,15.4,6.7,,68.3,19.3,9.1,14.66667,9.6,88,89,,78.28558,7,,,,,,,2.204,74.2586,,0.2,,,,,,,19,91,,7,11.2,68,,,,0,CRI,YR2003
Costa Rica,2004,,Latin America,9.940000,3.005000,,94.866341,4.235605,1.790582,82.95348,4.894590,48.495,2.12E+10,3.56E+04,8407.2754,1826969,57.5,9.4,90,88,150,5,7.05,91.7,78.42841,,98.5,95.8,,,0,,Central America,Costa Rica2004,,,,,,,38.8,,25.6,,4235605,3.56E+10,4.89459,,,94.86634,86.60286,83.59727,96.19094,,,,,,64.94045,25.71149,6,5,109.3846,6.92674,8.64406,6,12,22.34571,,,24975,97.42543,4235605,1.790582,,,,,65.60063,82.95348,1189239,45.90777,5.812626,0.4098388,1645109,38.84,2.677433,2590496,1189239,28.07719,61.16,28.58674,2.12E+10,3.56E+10,8407.275,18.53342,3.41E+10,228.6878,0.5222246,253.4543,16.96949,17.06274,35.96477,1826969,60.4,57.5,18.7,20.1,6.5,,62.1,24.1,9.8,14.27128,9.4,90,88,,78.42841,,91.7,98.5,,,,,2.134,72.1022,,0.3,,,,,,,18,,,7,11,92,,,,0,CRI,YR2004
Costa Rica,2005,,Latin America,8.560000,2.300000,,94.172089,4.309413,1.727553,84.399,4.774505,47.23,2.30E+10,3.90E+04,9041.5371,1932715,58.3,9.2,91,89,150,5,7.1,91.25,78.56425,,98.65,96,,,0,,Central America,Costa Rica2005,,,8.56,2.3,2.37,0.49,27.8,,21,,4309413,3.90E+10,,47.23,,94.17209,93.76646,90.46084,97.50409,,,,,,69.78195,25.55299,6,5,104.8447,7.18925,9.74987,6,12,21.34285,,,25399,96.78728,4309413,1.727553,36.04,52.33,1.69,4.39,66.19112,84.399,1232004,46.33496,5.91287,0.3274778,1650505,38.3,2.606607,2658908,1232004,28.58867,61.7,27.896,2.30E+10,3.90E+10,9041.537,,3.74E+10,244.8169,0.5123971,278.9614,,,,1932715,62.2,58.3,17.8,16.1,6.6,,64,20.5,12,15.02504,9.2,91,89,,78.56425,7.1,,,,,96,,2.067,69.9458,96,0.3,,,,,,,17,89,,6,10.7,71,,,,0,CRI,YR2005
Costa Rica,2006,,Latin America,7.775000,1.997500,,90.47168,4.38182,1.666246,85.81708,4.654420,48,2.53E+10,4.38E+04,9987.4395,1986387,57.7,9.1,89,90,150,5,6.85,90.8,78.69508,,98.8,96.33334,,,0,,Central America,Costa Rica2006,,,,,,,25.3,,21,,4381820,4.38E+10,4.65442,,,90.47168,87.62576,83.83509,95.97936,,,,,,70.92635,,6,5,109.5152,7.29935,9.07929,6,12,19.70728,17.79432,21042,27733,88.04313,4381820,1.666246,,,,,66.74593,85.81708,1276369,46.81572,6.018843,0.2992429,1655452,37.78,2.505502,2726369,1276369,29.12874,62.22,27.23522,2.53E+10,4.38E+10,9987.439,20.62123,4.24E+10,263.1853,0.5147358,301.2419,,,,1986387,62.3,57.7,22.5,16.8,6,,65.1,25.7,6.5,13.92989,9.1,89,90,,78.69508,,,,150,,,,2.007,67.7894,,0.3,,,,,,,16,88,,6,10.6,68,,,Avancemos,3,CRI,YR2006
Costa Rica,2007,,Latin America,6.990000,1.695000,,92.386673,4.452608,1.602583,87.20345,4.743450,48.77,2.83E+10,4.86E+04,10920.602,2065409,56.7,9,89,90,150,5,6.6,90.35,78.82141,,98.95,96.66666,,,0,,Central America,Costa Rica2007,,,,,,,21.2,,17.5,,4452608,4.86E+10,4.74345,,,92.38667,95.74179,93.84937,95.77578,,,,,,62.08158,,6,5,102.9278,7.62216,9.4987,6,12,19.494,17.91364,21097,27518,89.46508,4452608,1.602583,,,,,67.26385,87.20345,1322332,47.33491,6.132493,0.2166332,1659042,37.26,2.434854,2793566,1322332,29.69792,62.74,26.60365,2.83E+10,4.86E+10,10920.6,,4.72E+10,279.6577,0.5413247,320.2932,,,,2065409,63.2,56.7,23.9,16.8,4.6,,65.2,27.3,6.4,10.72813,9,89,90,,78.82141,6.6,,,150,,96,,1.954,65.633,,0.3,,,,,,,15,88,,6,10.4,80,,,Avancemos,3,CRI,YR2007
Costa Rica,2008,,Latin America,6.205000,1.392500,,93.673492,4.522124,1.54918,88.5649,5.071870,49.54,3.41E+10,5.10E+04,11286.019,2124848,,8.9,90,89,,5,6.5,89.9,78.94627,,99.1,97,,,0,,Central America,Costa Rica2008,,,,,,,22.2,,19.5,,4522124,5.10E+10,5.07187,,,93.67349,95.66199,94.21406,93.73593,,,,,,69.8489,,6,5,96.74998,7.03812,9.02035,6,12,18.97453,15.64106,24347,28186,86.04626,4522124,1.54918,,,,,67.74172,88.5649,1369031,47.85658,6.254846,0.1437518,1661428,36.74,2.374582,2860696,1369031,30.27407,63.26,26.00343,3.41E+10,5.10E+10,11286.02,22.78251,4.98E+10,307.6558,0.5845034,349.8559,11.57172,12.83976,,2124848,63.5,,,,4.9,,,,,11.0158,8.9,90,89,,78.94627,6.5,89.9,99.1,,,80,,1.91,64.8952,97,0.3,,,,,,,15,89,,6,10.3,76,5,,Avancemos,3,CRI,YR2008
Costa Rica,2009,,Latin America,5.420000,1.090000,,96.329742,4.59079,1.507033,89.90971,6.315860,50.31,3.68E+10,5.13E+04,11173.778,2146288,,8.8,86,81,,,,,79.06917,,,,,,0,,Central America,Costa Rica2009,,,5.42,1.09,0.65,0.08,23,,20.7,,4590790,5.13E+10,6.31586,50.31,,96.32974,91.17663,,91.08685,96.05997,98.16321,,,,71.06341,,6,5,99.07093,5.0782,,6,12,18.40435,15.81656,25643,28888,87.60039,4590790,1.507033,39.42,55.36,1.67,4.18,68.17766,89.90971,1415506,48.34369,6.386983,0.08157,1662784,36.22,2.325677,2928006,1415506,30.8336,63.78,25.43536,3.68E+10,5.13E+10,11173.78,23.06052,4.97E+10,326.7972,0.5703268,378.6443,14.58469,14.39856,,2146288,62.7,,,,,,,,,,8.8,86,81,,79.06917,,,,,,,,1.875,64.1574,,0.3,,,,,,,14,54,,6,10.2,70,,,Avancemos,3,CRI,YR2009
Costa Rica,2010,,Latin America,,,,96.279999,4.658887,1.472446,91.24338,,,3.90E+10,5.39E+04,11568.889,,,8.7,88,83,,,,,,,,,,,0,,Central America,Costa Rica2010,,,,,,,,,,,4658887,5.39E+10,,,,96.28,,,,,,,,,71.42499,,6,5,98.04153,5.67758,,6,12,17.8517,15.5078,26676,29163,89.48325,4658887,1.472446,,,,,68.56992,91.24338,1460864,48.76595,6.530293,0.0263692,1663223,35.7,2.284443,2995664,1460864,31.3565,64.3,24.89979,3.90E+10,5.39E+10,11568.89,,5.25E+10,349.5709,0.6647996,393.6208,,,,,,,,,,,,,,,8.7,88,83,,,,,,,,,,,,,,,,,,,,13,,,6,10.1,78,,,Avancemos,3,CRI,YR2010
Costa Rica,2011,,Latin America,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Central America,Costa Rica2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avancemos,3,CRI,YR2011
Cote d'Ivoire,1980,,West Africa,,,,53.926651,8.500985,4.486321,26.73266,6.859761,,6.08E+09,1.20E+04,1414.6636,3059410,,112.7,,,,,,,51.40424,,,,,,0,,Africa,Cote d'Ivoire1980,,,,,,,,,,,8500985,1.20E+10,6.859761,,,53.92665,,,,,,,,,0.72571,2.18534,6,7,66.3811,18.98699,10.06501,6,12,39.04055,21.35412,,24441,,8500985,4.486321,,,,,51.65984,26.73266,1383516,44.10508,2.458786,3.007609,5364122,63.1,7.066755,3136864,1383516,16.27477,36.9,45.88138,6.08E+09,1.20E+10,1414.664,22.64558,1.14E+10,178.7705,0.8460506,222.0274,,,,3059410,66.5,,,,,,,,,,112.7,,,,51.40424,,,,,,,,7.608,,,,,,,,,,,,,,164.2,,,,,0,CIV,YR1980
Cote d'Ivoire,1981,,West Africa,,,,57.208241,8.885888,4.428236,27.94304,6.686297,,6.65E+09,1.20E+04,1354.6953,3194411,,110.1,,,,,,,51.92066,,,,,,0,,Africa,Cote d'Ivoire1981,,,,,,,,,,,8885888,1.20E+10,,,,57.20824,,,,,,,,,0.71478,2.83733,6,,,19.64493,11.92189,6,,,,,26460,,8885888,4.428236,,,,,51.59134,27.94304,1444425,43.72047,2.467699,3.983509,5582115,62.82,5.184179,3303773,1444425,16.25527,37.18,45.94096,6.65E+09,1.20E+10,1354.695,,1.13E+10,190.3524,0.7005205,218.9756,,,,3194411,66.5,,,,,,,,,,110.1,,,,51.92066,,,,,,2.9,,7.501,,,,,,,,,,,,,,160.1,,,,,0,CIV,YR1981
Cote d'Ivoire,1982,,West Africa,,,,55.91737,9.281593,4.356879,29.1874,6.512833,,6.98E+09,1.28E+04,1378.7231,3339332,,107.8,,,,,14,,52.3521,,,,,,0,,Africa,Cote d'Ivoire1982,,,,,,,,,,,9281593,1.28E+10,,,,,,,,,,,,,0.7453,2.58226,6,,,,13.75316,6,,,,,29774,,9281593,4.356879,,,,,51.54241,29.1874,1508106,43.37521,2.478626,3.910165,5804709,62.54,5.107151,3476885,1508106,16.24835,37.46,45.97897,6.98E+09,1.28E+10,1378.723,,1.19E+10,194.315,0.5913061,221.9097,,,,3339332,66.6,,,,,,,,,,107.8,,,,52.3521,14,,,,,,,7.382,,,,,,,,,,,,,,156.3,,,,,0,CIV,YR1982
Cote d'Ivoire,1983,,West Africa,,,,54.626499,9.684478,4.249121,30.45433,6.339369,,7.28E+09,1.28E+04,1320.0587,3493915,,106.2,,,,,14.2,,52.69317,,,,,,0,,Africa,Cote d'Ivoire1983,,,,,,,,,,,9684478,1.28E+10,,,,54.6265,,,,,,,,,0.7446,,6,,,24.51646,15.78201,6,,,,,31297,,9684478,4.249121,,,,,51.51664,30.45433,1574595,43.08149,2.491555,3.800402,6029556,62.26,4.993805,3654922,1574595,16.25896,37.74,45.99181,7.28E+09,1.28E+10,1320.059,,1.15E+10,203.8316,0.5348929,227.13,,,,3493915,66.8,,,,,,,,,,106.2,,,,52.69317,,,,,,,,7.253,,,,,,,,,,,,,,153.8,,,,,0,CIV,YR1983
Cote d'Ivoire,1984,,West Africa,,,,52.84161,10.1,4.101806,31.72948,6.165905,,7.86E+09,1.29E+04,1279.0824,3652186,,105.4,19,31,,,14.4,,52.94041,,,,,,0,,Africa,Cote d'Ivoire1984,,,,,,,,,,,1.01E+07,1.29E+10,,,,52.84161,,,,,,,,,0.74191,2.37127,6,,,25.81668,16.23947,6,,,,,32414,,1.01E+07,4.101806,,,,,51.51743,31.72948,1644112,42.85773,2.506716,3.651065,6253767,61.98,4.840985,3836209,1644112,16.29451,38.02,45.97585,7.86E+09,1.29E+10,1279.082,,1.20E+10,231.638,0.5301127,227.0592,,,,3652186,67,,,,,,,,,,105.4,19,31,,52.94041,,,,,,,,7.117,,,,,,,,,,,,,,152.4,,,,,0,CIV,YR1984
Cote d'Ivoire,1985,,West Africa,23.900000,7.130000,,45.035301,10.5,3.934001,33.0026,5.992440,41.21,8.22E+09,1.39E+04,1324.3397,3802087,,104.9,25,31,,,14.6,,53.08986,0.0706,,,,,0,,Africa,Cote d'Ivoire1985,,,23.9,7.13,9.53,1.78,12.4,3.6,6.8,2.2,1.05E+07,1.39E+10,,41.21,,45.0353,,,,,,,,,0.81275,2.36225,6,7,56.38376,28.66669,16.76563,6,12,36.75234,,,32323,,1.05E+07,3.934001,31.41,47.43,2.29,5.69,51.54789,33.0026,1716495,42.70399,2.524053,3.481219,6475309,61.7,4.667757,4019519,1716495,16.35563,38.3,45.92805,8.22E+09,1.39E+10,1324.34,,1.25E+10,225.546,0.502039,223.3378,,,,3802087,67,,,,,,,,,,104.9,25,31,0.0706,53.08986,,,,,,,,6.977,,,,,,,,,,,,,,151.7,,,,,0,CIV,YR1985
Cote d'Ivoire,1986,,West Africa,24.620001,5.570000,,45.543491,10.9,3.753797,34.265,5.818976,38.62,8.37E+09,1.47E+04,1346.5732,3952932,,104.5,30,31,,,14.8,,53.14397,0.07402,,,,,0,,Africa,Cote d'Ivoire1986,,,24.62,5.57,4.11,0.25,,,,,1.09E+07,1.47E+10,,38.62,,45.54349,,,,,,,,,0.78782,,6,,,28.34359,19.32394,6,,,,,33500,,1.09E+07,3.753797,30.7,46.2,3.07,7.01,51.6022,34.265,1792171,42.63236,2.543835,3.298955,6692489,61.42,4.482208,4203781,1792171,16.44757,38.58,45.85397,8.37E+09,1.47E+10,1346.573,,1.36E+10,216.1559,0.6241868,240.4934,,,,3952932,67,,,,,,,,,,104.5,30,31,,53.14397,,,,,,,,6.834,,,,,,,,,,,,22.5,,151,,,10.8,,0,CIV,YR1986
Cote d'Ivoire,1987,,West Africa,27.379999,7.350000,,45.06609,11.3,3.592121,35.51821,5.645512,40.43,8.26E+09,1.51E+04,1332.4565,4111340,,104.2,31,30,,,15,,53.11378,0.07744,,,,,0,,Africa,Cote d'Ivoire1987,,,27.38,7.35,8.68,1.35,,,,,1.13E+07,1.51E+10,,40.43,,45.06609,,,,,,,,,0.8422,2.60862,6,,,27.1577,19.62193,6,,,,,34716,,1.13E+07,3.592121,32.08,47.43,2.74,6.44,51.68172,35.51821,1871183,42.63196,2.566147,3.135201,6905635,61.14,4.315265,4389156,1871183,16.56678,38.86,45.75213,8.26E+09,1.51E+10,1332.457,,1.37E+10,201.4449,0.6702765,247.9173,,,,4111340,67.1,,,,,,,,,,104.2,31,30,,53.11378,15,,,,,,,6.689,,,,,,,,,,,,,,150.6,,,,,0,CIV,YR1987
Cote d'Ivoire,1988,,West Africa,35.110001,10.940000,,45.299671,11.7,3.476144,36.77459,5.472048,36.89,8.11E+09,1.58E+04,1346.8851,4268133,,103.9,31,31,,,15.14615,,53.01424,0.08086,,,,,0,,Africa,Cote d'Ivoire1988,,,35.11,10.94,13.76,3.04,,,,,1.17E+07,1.58E+10,,36.89,,45.29967,,,,34.13928,48.50848,,,,0.95185,,6,,,25.84145,18.56246,6,,,,,,,1.17E+07,3.476144,28.46,44.08,2.82,6.78,51.80197,36.77459,1950508,42.61397,2.590712,3.017127,7117162,60.86,4.194096,4577156,1950508,16.67911,39.14,45.60732,8.11E+09,1.58E+10,1346.885,,1.43E+10,193.9244,0.6510872,254.8813,,,,4268133,67.1,,,,,,,,,,103.9,31,31,,53.01424,,,,,,,,6.543,,,,,,,,,,,,,,150.1,,,,,0,CIV,YR1988
Cote d'Ivoire,1989,,West Africa,36.790000,11.568000,,42.227451,12.1,3.416361,38.05264,5.298584,36.894,8.85E+09,1.68E+04,1390.4642,4433164,,104.1,42,41,,,15.29231,,52.85585,0.08428,,,,,0,,Africa,Cote d'Ivoire1989,,,,,,,,,,,1.21E+07,1.68E+10,,,,42.22745,,,,,,,,,1.01348,,6,,,26.33627,19.67454,6,,,,,,,1.21E+07,3.416361,,,,,51.98112,38.05264,2024809,42.44783,2.617203,2.955227,7330629,60.58,4.129195,4770112,2024809,16.73293,39.42,45.40168,8.85E+09,1.68E+10,1390.464,,1.44E+10,184.997,0.5799153,245.6965,,,,4433164,67.1,,,,,,,,,,104.1,42,41,,52.85585,,,,,,,,6.399,,,,,,,,,,,,,,150.4,,,,,0,CIV,YR1989
Cote d'Ivoire,1990,,West Africa,38.470000,12.196000,,40.056,12.5,3.387935,39.36393,5.125120,36.898,9.14E+09,1.73E+04,1379.8337,4608878,,104.6,54,56,,,15.43846,,52.64415,0.0877,,76,,,0,,Africa,Cote d'Ivoire1990,,,,,,,,,,,1.25E+07,1.73E+10,,,,40.056,60.81481,,29.18955,,,,,,1.03671,,6,7,60.08537,26.34724,20.32639,6,12,36.55248,17.91658,,,,1.25E+07,3.387935,,,,,52.2261,39.36393,2102049,42.29867,2.645424,2.924665,7548191,60.3,4.095724,4969539,2102049,16.79257,39.7,45.12847,9.14E+09,1.73E+10,1379.834,,1.47E+10,170.1751,0.6250463,231.2346,,,,4608878,67.1,,,,,,,,,,104.6,54,56,0.0877,52.64415,,,,,,,,6.257,,76,2.4,4900,,,,,,150,,,46,151.4,42,,,,0,CIV,YR1990
Cote d'Ivoire,1991,,West Africa,40.149999,12.824000,1154593.0000,42.460289,12.9,3.363155,40.71032,4.951655,36.902,9.61E+09,1.79E+04,1380.105,4788646,,105.4,39,57,,,15.58461,,52.37963,0.0880833,,76.2,,,0,,Africa,Cote d'Ivoire1991,,,,,,,,,,,1.29E+07,1.79E+10,,,1154593,42.46029,65.03349,,29.5409,,,46.16921,46.16921,,0.94452,,6,7,57.97189,24.27815,11.55355,6,12,36.54848,18.38287,,,,1.29E+07,3.363155,,,,,52.53331,40.71032,2182236,42.09941,2.67523,2.797712,7762350,59.96,4.215932,5183531,2182236,16.85661,40.04,44.79145,9.61E+09,1.79E+10,1380.105,,1.55E+10,165.674,0.5872756,225.5741,,,,4788646,67,,,,,,,,,,105.4,39,57,,52.37963,,,,,,,,6.117,,,3.3,7300,,,,,,157,,,46,152.7,40,,,,0,CIV,YR1991
Cote d'Ivoire,1992,,West Africa,41.829999,13.452000,1169559.0000,39.374401,13.4,3.311791,42.08113,4.778191,36.906,9.49E+09,1.82E+04,1359.9359,4976851,,106.1,49,54,230,15,15.73077,,52.07083,0.0884667,,76.4,,,0,,Africa,Cote d'Ivoire1992,,,,,,,,,,,1.34E+07,1.82E+10,,,1169559,39.3744,67.6619,,31.49336,,,47.04439,46.62507,,0.89162,2.66721,6,,55.66827,27.04062,16.99394,6,,,,,39057,,1.34E+07,3.311791,,,,,52.88531,42.08113,2265598,41.9278,2.706901,2.743132,7978229,59.62,4.157357,5403571,2265598,16.93044,40.38,44.40778,9.49E+09,1.82E+10,1359.936,,1.60E+10,162.2177,0.6128567,228.207,,,,4976851,66.9,,,,6.7,,,,,,106.1,49,54,,52.07083,,,,230,,,,5.977,,,4.4,11000,,,,,,163,,,46,154.2,42,15,,,0,CIV,YR1992
Cote d'Ivoire,1993,,West Africa,43.509998,14.080000,1167008.0000,40.545879,13.8,3.223789,43.45984,4.604727,36.91,9.83E+09,1.86E+04,1343.0726,5169806,,106.1,50,52,232,15.4,15.87692,,51.7322,0.08885,,76.6,,,0,,Africa,Cote d'Ivoire1993,,,43.51,14.08,17.79,4.03,48.4,16.8,24.4,7,1.38E+07,1.86E+10,,36.91,,40.54588,58.66932,,,,,,,,1.39584,3.19338,6,,61.53062,26.64097,,6,,,,,41067,,1.38E+07,3.223789,29.01,44.4,3,7.05,53.25801,43.45984,2351902,41.79229,2.741286,2.651878,8192632,59.28,4.062265,5627597,2351902,17.01782,40.72,44.00071,9.83E+09,1.86E+10,1343.073,,1.63E+10,168.5065,0.595051,226.4626,,,,5169806,66.8,,,,,,,,,,106.1,50,52,,51.7322,,,,,,,,5.84,,,5.5,15000,,,,,,170,,,46,154.5,41,,,,0,CIV,YR1993
Cote d'Ivoire,1994,,West Africa,45.730000,15.095000,1164457.0000,40.512299,14.3,3.090081,44.82375,4.431263,36.795,1.05E+10,1.91E+04,1339.4972,5362433,,105.8,50,55,234,15.8,16.02308,83.2,51.38522,0.0892333,45.4,76.8,,,0,,Africa,Cote d'Ivoire1994,,,,,,,,,,,1.43E+07,1.91E+10,,,,40.5123,59.23381,,35.84851,,,,,,1.70867,4.11557,6,,64.03184,25.4101,16.45773,6,,,,,39691,,1.43E+07,3.090081,,,,,53.62341,44.82375,2441619,41.71802,2.779405,2.514881,8401279,58.94,3.921585,5852673,2441619,17.12942,41.06,43.59719,1.05E+10,1.91E+10,1339.497,,1.73E+10,241.748,0.4354251,278.2719,,,,5362433,66.7,,,,,,,,,,105.8,50,55,,51.38522,,83.2,45.4,,,11.4,,5.706,,,6.4,20000,,,,35,,176,17,31.5,46,154.5,56,,20.9,,0,CIV,YR1994
Cote d'Ivoire,1995,,West Africa,47.950001,16.110000,1161906.0000,39.151619,14.7,2.926107,46.15472,4.257799,36.68,1.18E+10,2.09E+04,1425.9872,5550601,,105.3,52,57,236,16.2,16.16923,83.36,51.05136,0.0896167,45.74,77,,,0,,Africa,Cote d'Ivoire1995,,,47.95,16.11,21.09,4.81,,,,,1.47E+07,2.09E+10,,36.68,,39.15162,57.90595,,37.97921,,,,,,1.9083,3.99497,6,7,63.71252,26.69006,18.24217,6,12,44.64832,24.66848,,36058,,1.47E+07,2.926107,28.8,44.25,3.05,7.13,53.9616,46.15472,2534759,41.71508,2.821955,2.347579,8600839,58.6,3.750754,6076361,2534759,17.27004,41.4,43.21645,1.18E+10,2.09E+10,1425.987,,1.91E+10,262.3429,0.5255793,309.3718,,,,5550601,66.6,,,,4.1,,,,,,105.3,52,57,,51.05136,,,,,,,,5.581,,77,7.1,26000,,,,,,181,68,,46,154.2,45,,,,0,CIV,YR1995
Cote d'Ivoire,1996,,West Africa,48.353334,16.793330,1159355.0000,40.401798,15.1,2.773117,47.45255,4.084334,39.03667,1.39E+10,2.30E+04,1520.6489,5734332,,104.6,55,65,238,16.6,16.31538,83.52,50.74712,0.09,46.08,77.2,,,0,,Africa,Cote d'Ivoire1996,,,,,,,,,,,1.51E+07,2.30E+10,,,1159355,40.4018,58.19484,,39.26671,,,52.47302,52.47302,,2.2489,,6,,65.67152,23.50407,16.64189,6,,,,,40529,,1.51E+07,2.773117,,,,,54.2757,47.45255,2631588,41.70107,2.868797,2.053813,8779311,58.18,3.782499,6310601,2631588,17.43939,41.82,42.8555,1.39E+10,2.30E+10,1520.649,,2.12E+10,270.6237,0.5290268,308.0181,,,,5734332,66.5,,,,,,,,,,104.6,55,65,0.09,50.74712,,,,,,,,5.469,,,7.4,32000,,,,,,187,56,,46,153.7,47,,,,0,CIV,YR1996
Cote d'Ivoire,1997,,West Africa,48.756667,17.476670,1152111.0000,41.325508,15.5,2.630552,48.71738,3.910870,41.39333,1.39E+10,2.47E+04,1596.0645,5904476,,103.7,58,68,240,17,16.46154,83.68,50.48993,0.09375,46.42,77.4,,,0,,Africa,Cote d'Ivoire1997,,,,,,,,,,,1.55E+07,2.47E+10,,,1152111,41.32551,60.11591,,37.832,,,53.8763,53.8763,,2.28905,,6,,66.42622,24.22339,16.3384,6,,,,,,,1.55E+07,2.630552,,,,,54.56577,48.71738,2731834,41.74643,2.919534,1.906036,8948253,57.76,3.629846,6543875,2731834,17.63369,42.24,42.5147,1.39E+10,2.47E+10,1596.064,,2.32E+10,276.7038,0.4740757,313.0841,,,,5904476,66.3,,,,,,,,,,103.7,58,68,,50.48993,,,,240,,,,5.371,136.409,,7.5,38000,,,,,,191,61,,46,152.8,47,17,,,0,CIV,YR1997
Cote d'Ivoire,1998,,West Africa,49.160000,18.160000,1124783.0000,41.639389,15.9,2.46375,49.93256,3.737406,43.75,1.53E+10,2.62E+04,1652.7369,6074062,,102.7,64,66,240,17,16.60769,83.84,50.29422,0.0975,46.76,77.6,,,0,,Africa,Cote d'Ivoire1998,,,49.16,18.16,24.06,6.72,41.5,14.3,28.6,8.5,1.59E+07,2.62E+10,3.737406,43.75,,,,,,36.35024,47.05871,,,,2.43121,,6,7,,,,6,12,,,,,,1.59E+07,2.46375,35.13,50.04,2.31,5.77,54.80998,49.93256,2836045,41.86791,2.974376,1.733946,9104763,57.34,3.453157,6773792,2836045,17.86085,42.66,42.21564,1.53E+10,2.62E+10,1652.737,15.91489,2.47E+10,287.3558,0.4870837,322.7594,,,,6074062,66.2,,,,4.1,,,,,,102.7,64,66,,50.29422,,,,,,,,5.289,136.1004,,7.4,44000,,,,,,195,62,,46,151.4,48,,,,0,CIV,YR1998
